pos val
0.0637549 1.31122e-05
0.0639893 1.31021e-05
0.0642237 1.30919e-05
0.0644581 1.30817e-05
0.0646925 1.30715e-05
0.0649269 1.30613e-05
0.0651613 1.3051e-05
0.0653957 1.30407e-05
0.0656301 1.30304e-05
0.0658645 1.30201e-05
0.0660989 1.30097e-05
0.0663333 1.29994e-05
0.0665676 1.2989e-05
0.066802 1.29786e-05
0.0670364 1.29681e-05
0.0672708 1.29576e-05
0.0675052 1.29471e-05
0.0677396 1.29366e-05
0.067974 1.2926e-05
0.0682084 1.29155e-05
0.0684428 1.29049e-05
0.0686772 1.28943e-05
0.0689116 1.28836e-05
0.069146 1.2873e-05
0.0693804 1.28623e-05
0.0696148 1.28516e-05
0.0698492 1.28408e-05
0.0700835 1.28301e-05
0.0703179 1.28193e-05
0.0705523 1.28085e-05
0.0707867 1.27977e-05
0.0710211 1.27869e-05
0.0712555 1.2776e-05
0.0714899 1.27651e-05
0.0717243 1.27542e-05
0.0719587 1.27433e-05
0.0721931 1.27323e-05
0.0724275 1.27213e-05
0.0726619 1.27103e-05
0.0728963 1.26993e-05
0.0731307 1.26882e-05
0.073365 1.26772e-05
0.0735994 1.26661e-05
0.0738338 1.2655e-05
0.0740682 1.26439e-05
0.0743026 1.26328e-05
0.074537 1.26216e-05
0.0747714 1.26104e-05
0.0750058 1.25992e-05
0.0752402 1.2588e-05
0.0754746 1.25767e-05
0.075709 1.25655e-05
0.0759434 1.25542e-05
0.0761778 1.25429e-05
0.0764122 1.25315e-05
0.0766466 1.25202e-05
0.0768809 1.25088e-05
0.0771153 1.24974e-05
0.0773497 1.2486e-05
0.0775841 1.24746e-05
0.0778185 1.24632e-05
0.0780529 1.24517e-05
0.0782873 1.24403e-05
0.0785217 1.24288e-05
0.0787561 1.24173e-05
0.0789905 1.24057e-05
0.0792249 1.23942e-05
0.0794593 1.23826e-05
0.0796937 1.2371e-05
0.0799281 1.23594e-05
0.0801624 1.23478e-05
0.0803968 1.23361e-05
0.0806312 1.23245e-05
0.0808656 1.23128e-05
0.0811 1.23011e-05
0.0813344 1.22894e-05
0.0815688 1.22777e-05
0.0818032 1.22659e-05
0.0820376 1.22542e-05
0.082272 1.22424e-05
0.0825064 1.22306e-05
0.0827408 1.22188e-05
0.0829752 1.2207e-05
0.0832096 1.21951e-05
0.083444 1.21833e-05
0.0836783 1.21714e-05
0.0839127 1.21595e-05
0.0841471 1.21476e-05
0.0843815 1.21357e-05
0.0846159 1.21238e-05
0.0848503 1.21118e-05
0.0850847 1.20999e-05
0.0853191 1.20879e-05
0.0855535 1.20759e-05
0.0857879 1.20639e-05
0.0860223 1.20518e-05
0.0862567 1.20398e-05
0.0864911 1.20277e-05
0.0867255 1.20157e-05
0.0869598 1.20036e-05
0.0871942 1.19915e-05
0.0874286 1.19794e-05
0.087663 1.19672e-05
0.0878974 1.19551e-05
0.0881318 1.19429e-05
0.0883662 1.19307e-05
0.0886006 1.19185e-05
0.088835 1.19063e-05
0.0890694 1.18941e-05
0.0893038 1.18819e-05
0.0895382 1.18696e-05
0.0897726 1.18574e-05
0.090007 1.18451e-05
0.0902414 1.18328e-05
0.0904757 1.18205e-05
0.0907101 1.18082e-05
0.0909445 1.17959e-05
0.0911789 1.17836e-05
0.0914133 1.17712e-05
0.0916477 1.17589e-05
0.0918821 1.17465e-05
0.0921165 1.17341e-05
0.0923509 1.17217e-05
0.0925853 1.17093e-05
0.0928197 1.16969e-05
0.0930541 1.16845e-05
0.0932885 1.1672e-05
0.0935229 1.16596e-05
0.0937572 1.16471e-05
0.0939916 1.16346e-05
0.094226 1.16221e-05
0.0944604 1.16096e-05
0.0946948 1.15971e-05
0.0949292 1.15845e-05
0.0951636 1.1572e-05
0.095398 1.15594e-05
0.0956324 1.15469e-05
0.0958668 1.15343e-05
0.0961012 1.15217e-05
0.0963356 1.15092e-05
0.09657 1.14966e-05
0.0968044 1.1484e-05
0.0970388 1.14713e-05
0.0972731 1.14587e-05
0.0975075 1.14461e-05
0.0977419 1.14334e-05
0.0979763 1.14207e-05
0.0982107 1.14081e-05
0.0984451 1.13954e-05
0.0986795 1.13827e-05
0.0989139 1.137e-05
0.0991483 1.13573e-05
0.0993827 1.13446e-05
0.0996171 1.13319e-05
0.0998515 1.13191e-05
0.100086 1.13064e-05
0.10032 1.12937e-05
0.100555 1.12809e-05
0.100789 1.12681e-05
0.101023 1.12554e-05
0.101258 1.12426e-05
0.101492 1.12298e-05
0.101727 1.1217e-05
0.101961 1.12042e-05
0.102195 1.11914e-05
0.10243 1.11785e-05
0.102664 1.11657e-05
0.102899 1.11528e-05
0.103133 1.114e-05
0.103367 1.11271e-05
0.103602 1.11143e-05
0.103836 1.11014e-05
0.104071 1.10886e-05
0.104305 1.10757e-05
0.104539 1.10628e-05
0.104774 1.10499e-05
0.105008 1.1037e-05
0.105243 1.10241e-05
0.105477 1.10111e-05
0.105711 1.09982e-05
0.105946 1.09853e-05
0.10618 1.09723e-05
0.106414 1.09594e-05
0.106649 1.09464e-05
0.106883 1.09335e-05
0.107118 1.09205e-05
0.107352 1.09075e-05
0.107586 1.08946e-05
0.107821 1.08816e-05
0.108055 1.08686e-05
0.10829 1.08556e-05
0.108524 1.08426e-05
0.108758 1.08296e-05
0.108993 1.08166e-05
0.109227 1.08035e-05
0.109462 1.07905e-05
0.109696 1.07775e-05
0.10993 1.07645e-05
0.110165 1.07514e-05
0.110399 1.07384e-05
0.110634 1.07254e-05
0.110868 1.07123e-05
0.111102 1.06993e-05
0.111337 1.06862e-05
0.111571 1.06732e-05
0.111806 1.06601e-05
0.11204 1.0647e-05
0.112274 1.06339e-05
0.112509 1.06209e-05
0.112743 1.06078e-05
0.112977 1.05947e-05
0.113212 1.05816e-05
0.113446 1.05685e-05
0.113681 1.05554e-05
0.113915 1.05423e-05
0.114149 1.05292e-05
0.114384 1.05161e-05
0.114618 1.05029e-05
0.114853 1.04898e-05
0.115087 1.04767e-05
0.115321 1.04636e-05
0.115556 1.04504e-05
0.11579 1.04373e-05
0.116025 1.04242e-05
0.116259 1.04111e-05
0.116493 1.03979e-05
0.116728 1.03848e-05
0.116962 1.03716e-05
0.117197 1.03585e-05
0.117431 1.03453e-05
0.117665 1.03322e-05
0.1179 1.0319e-05
0.118134 1.03059e-05
0.118369 1.02927e-05
0.118603 1.02796e-05
0.118837 1.02664e-05
0.119072 1.02533e-05
0.119306 1.02401e-05
0.11954 1.0227e-05
0.119775 1.02138e-05
0.120009 1.02007e-05
0.120244 1.01875e-05
0.120478 1.01743e-05
0.120712 1.01611e-05
0.120947 1.0148e-05
0.121181 1.01348e-05
0.121416 1.01216e-05
0.12165 1.01084e-05
0.121884 1.00953e-05
0.122119 1.00821e-05
0.122353 1.00689e-05
0.122588 1.00557e-05
0.122822 1.00426e-05
0.123056 1.00294e-05
0.123291 1.00162e-05
0.123525 1.0003e-05
0.12376 9.98981e-06
0.123994 9.97663e-06
0.124228 9.96345e-06
0.124463 9.95026e-06
0.124697 9.93708e-06
0.124932 9.9239e-06
0.125166 9.91072e-06
0.1254 9.89754e-06
0.125635 9.88436e-06
0.125869 9.87118e-06
0.126104 9.858e-06
0.126338 9.84482e-06
0.126572 9.83164e-06
0.126807 9.81846e-06
0.127041 9.80528e-06
0.127275 9.7921e-06
0.12751 9.77892e-06
0.127744 9.76574e-06
0.127979 9.75257e-06
0.128213 9.73939e-06
0.128447 9.72622e-06
0.128682 9.71305e-06
0.128916 9.69987e-06
0.129151 9.6867e-06
0.129385 9.67353e-06
0.129619 9.66037e-06
0.129854 9.6472e-06
0.130088 9.63404e-06
0.130323 9.62087e-06
0.130557 9.60772e-06
0.130791 9.59456e-06
0.131026 9.5814e-06
0.13126 9.56824e-06
0.131495 9.55509e-06
0.131729 9.54194e-06
0.131963 9.52878e-06
0.132198 9.51563e-06
0.132432 9.50249e-06
0.132667 9.48935e-06
0.132901 9.4762e-06
0.133135 9.46306e-06
0.13337 9.44993e-06
0.133604 9.43679e-06
0.133838 9.42365e-06
0.134073 9.41052e-06
0.134307 9.39739e-06
0.134542 9.38427e-06
0.134776 9.37114e-06
0.13501 9.35802e-06
0.135245 9.34491e-06
0.135479 9.33179e-06
0.135714 9.31868e-06
0.135948 9.30557e-06
0.136182 9.29247e-06
0.136417 9.27937e-06
0.136651 9.26627e-06
0.136886 9.25317e-06
0.13712 9.24008e-06
0.137354 9.22699e-06
0.137589 9.2139e-06
0.137823 9.20082e-06
0.138058 9.18774e-06
0.138292 9.17467e-06
0.138526 9.16159e-06
0.138761 9.14852e-06
0.138995 9.13545e-06
0.13923 9.12239e-06
0.139464 9.10933e-06
0.139698 9.09627e-06
0.139933 9.08323e-06
0.140167 9.07018e-06
0.140401 9.05714e-06
0.140636 9.04409e-06
0.14087 9.03107e-06
0.141105 9.01804e-06
0.141339 9.00501e-06
0.141573 8.99198e-06
0.141808 8.97897e-06
0.142042 8.96596e-06
0.142277 8.95294e-06
0.142511 8.93993e-06
0.142745 8.92694e-06
0.14298 8.91394e-06
0.143214 8.90095e-06
0.143449 8.88795e-06
0.143683 8.87498e-06
0.143917 8.862e-06
0.144152 8.84903e-06
0.144386 8.83605e-06
0.144621 8.82309e-06
0.144855 8.81014e-06
0.145089 8.79718e-06
0.145324 8.78423e-06
0.145558 8.77129e-06
0.145793 8.75835e-06
0.146027 8.74542e-06
0.146261 8.73248e-06
0.146496 8.71956e-06
0.14673 8.70665e-06
0.146964 8.69373e-06
0.147199 8.68082e-06
0.147433 8.66792e-06
0.147668 8.65503e-06
0.147902 8.64213e-06
0.148136 8.62924e-06
0.148371 8.61636e-06
0.148605 8.60349e-06
0.14884 8.59062e-06
0.149074 8.57775e-06
0.149308 8.5649e-06
0.149543 8.55205e-06
0.149777 8.5392e-06
0.150012 8.52636e-06
0.150246 8.51353e-06
0.15048 8.5007e-06
0.150715 8.48787e-06
0.150949 8.47504e-06
0.151184 8.46224e-06
0.151418 8.44944e-06
0.151652 8.43664e-06
0.151887 8.42383e-06
0.152121 8.41105e-06
0.152356 8.39827e-06
0.15259 8.38549e-06
0.152824 8.37271e-06
0.153059 8.35996e-06
0.153293 8.34721e-06
0.153527 8.33446e-06
0.153762 8.3217e-06
0.153996 8.30897e-06
0.154231 8.29625e-06
0.154465 8.28352e-06
0.154699 8.27079e-06
0.154934 8.25809e-06
0.155168 8.24539e-06
0.155403 8.23268e-06
0.155637 8.21998e-06
0.155871 8.20731e-06
0.156106 8.19464e-06
0.15634 8.18196e-06
0.156575 8.16929e-06
0.156809 8.15664e-06
0.157043 8.14399e-06
0.157278 8.13134e-06
0.157512 8.11869e-06
0.157747 8.10607e-06
0.157981 8.09345e-06
0.158215 8.08083e-06
0.15845 8.06821e-06
0.158684 8.05562e-06
0.158919 8.04303e-06
0.159153 8.03044e-06
0.159387 8.01785e-06
0.159622 8.00528e-06
0.159856 7.99272e-06
0.160091 7.98015e-06
0.160325 7.96759e-06
0.160559 7.95506e-06
0.160794 7.94252e-06
0.161028 7.92999e-06
0.161262 7.91746e-06
0.161497 7.90495e-06
